TournamentID,Name,StartDate,EndDate,IsOver,IsInProgress,Venue,Location,Par,Yards,Purse,StartDateTime,Canceled,Covered,City,State,ZipCode,Country,TimeZone,Format,SportRadarTournamentID,OddsCoverage,Rounds
415,Mayakoba Golf Classic presented by UNIFIN,2020-12-03T00:00:00,2020-12-06T00:00:00,True,False,El Camaleon Golf Club,"Playa del Carmen, Mex",71.0,7017.0,7200000.0,2020-12-03T07:10:00,False,True,Playa del Carmen,,,MEX,America/Cancun,Stroke,3abcd172-7f69-48ee-ac11-7ff42e7cc2bb,Full,"[{'TournamentID': 415, 'RoundID': 10594, 'Number': 1, 'Day': '2020-12-03T00:00:00'}, {'TournamentID': 415, 'RoundID': 10595, 'Number': 2, 'Day': '2020-12-04T00:00:00'}, {'TournamentID': 415, 'RoundID': 10596, 'Number': 3, 'Day': '2020-12-05T00:00:00'}, {'TournamentID': 415, 'RoundID': 10597, 'Number': 4, 'Day': '2020-12-06T00:00:00'}]"
416,Hero World Challenge,2020-12-03T00:00:00,2020-12-06T00:00:00,False,False,Albany,"New Providence, Bahamas",72.0,7309.0,,,True,False,New Providence,,,BAH,America/Nassau,Stroke,be4564fe-6831-416e-b548-bea2eb893530,None,"[{'TournamentID': 416, 'RoundID': 10598, 'Number': 1, 'Day': '2020-12-03T00:00:00'}, {'TournamentID': 416, 'RoundID': 10599, 'Number': 2, 'Day': '2020-12-04T00:00:00'}, {'TournamentID': 416, 'RoundID': 10600, 'Number': 3, 'Day': '2020-12-05T00:00:00'}, {'TournamentID': 416, 'RoundID': 10601, 'Number': 4, 'Day': '2020-12-06T00:00:00'}]"
414,The RSM Classic,2020-11-19T00:00:00,2020-11-22T00:00:00,True,False,Sea Island Resort (Seaside),"Sea Island, GA",70.0,7005.0,6600000.0,2020-11-19T09:30:00,False,True,Sea Island,GA,,USA,America/New York,Stroke,d682034f-985e-4ddd-bd55-c8c68e13d0ce,Full,"[{'TournamentID': 414, 'RoundID': 10590, 'Number': 1, 'Day': '2020-11-19T00:00:00'}, {'TournamentID': 414, 'RoundID': 10591, 'Number': 2, 'Day': '2020-11-20T00:00:00'}, {'TournamentID': 414, 'RoundID': 10592, 'Number': 3, 'Day': '2020-11-21T00:00:00'}, {'TournamentID': 414, 'RoundID': 10593, 'Number': 4, 'Day': '2020-11-22T00:00:00'}]"
375,2020 Masters Tournament,2020-11-12T00:00:00,2020-11-15T00:00:00,True,False,Augusta National Golf Club,"Augusta, GA",72.0,7475.0,,2020-11-12T07:00:00,False,True,Augusta,GA,,USA,America/New York,Stroke,1dd9d68d-dcdf-4238-a82b-ed2077ea799d,Full,"[{'TournamentID': 375, 'RoundID': 7598, 'Number': 1, 'Day': '2020-11-12T00:00:00'}, {'TournamentID': 375, 'RoundID': 7599, 'Number': 2, 'Day': '2020-11-13T00:00:00'}, {'TournamentID': 375, 'RoundID': 7600, 'Number': 3, 'Day': '2020-11-14T00:00:00'}, {'TournamentID': 375, 'RoundID': 7601, 'Number': 4, 'Day': '2020-11-15T00:00:00'}]"
413,Vivint Houston Open,2020-11-05T00:00:00,2020-11-08T00:00:00,True,False,Memorial Park Golf Course,"Houston, TX",70.0,7432.0,7000000.0,2020-11-05T07:45:00,False,True,Houston,TX,,USA,America/Chicago,Stroke,ab24b7f0-66ac-4533-8124-a79ffa344cd5,Full,"[{'TournamentID': 413, 'RoundID': 10586, 'Number': 1, 'Day': '2020-11-05T00:00:00'}, {'TournamentID': 413, 'RoundID': 10587, 'Number': 2, 'Day': '2020-11-06T00:00:00'}, {'TournamentID': 413, 'RoundID': 10588, 'Number': 3, 'Day': '2020-11-07T00:00:00'}, {'TournamentID': 413, 'RoundID': 10589, 'Number': 4, 'Day': '2020-11-08T00:00:00'}]"
411,WGC-HSBC CHAMPIONS,2020-10-29T00:00:00,2020-11-01T00:00:00,False,False,Sheshan International GC,"Shanghai, China",72.0,7261.0,,,True,False,,,,,,,5239280b-f9ba-4599-899a-ed81b6ca2f52,None,"[{'TournamentID': 411, 'RoundID': 10578, 'Number': 1, 'Day': '2020-10-29T00:00:00'}, {'TournamentID': 411, 'RoundID': 10579, 'Number': 2, 'Day': '2020-10-30T00:00:00'}, {'TournamentID': 411, 'RoundID': 10580, 'Number': 3, 'Day': '2020-10-31T00:00:00'}, {'TournamentID': 411, 'RoundID': 10581, 'Number': 4, 'Day': '2020-11-01T00:00:00'}]"
412,Bermuda Championship,2020-10-29T00:00:00,2020-11-01T00:00:00,True,False,Port Royal Golf Course,"Southampton, Ber",71.0,6828.0,4000000.0,2020-10-29T06:35:00,False,True,Southampton,,,BER,Atlantic/Bermuda,Stroke,b32efff9-b2ce-4d7a-9bd5-b6a6203e2e86,Full,"[{'TournamentID': 412, 'RoundID': 10582, 'Number': 1, 'Day': '2020-10-29T00:00:00'}, {'TournamentID': 412, 'RoundID': 10583, 'Number': 2, 'Day': '2020-10-30T00:00:00'}, {'TournamentID': 412, 'RoundID': 10584, 'Number': 3, 'Day': '2020-10-31T00:00:00'}, {'TournamentID': 412, 'RoundID': 10585, 'Number': 4, 'Day': '2020-11-01T00:00:00'}]"
410,The ZOZO CHAMPIONSHIP,2020-10-22T00:00:00,2020-10-25T00:00:00,True,False,Sherwood Country Club,"Thousand Oaks, CA",72.0,7073.0,8000000.0,2020-10-22T12:50:00,False,True,Thousand Oaks,CA,,USA,America/Los Angeles,Stroke,99aca214-468e-42ca-9efa-ff684ad237f7,Full,"[{'TournamentID': 410, 'RoundID': 10574, 'Number': 1, 'Day': '2020-10-22T00:00:00'}, {'TournamentID': 410, 'RoundID': 10575, 'Number': 2, 'Day': '2020-10-23T00:00:00'}, {'TournamentID': 410, 'RoundID': 10576, 'Number': 3, 'Day': '2020-10-24T00:00:00'}, {'TournamentID': 410, 'RoundID': 10577, 'Number': 4, 'Day': '2020-10-25T00:00:00'}]"
409,THE CJ CUP @ SHADOW CREEK,2020-10-15T00:00:00,2020-10-18T00:00:00,True,False,Shadow Creek Golf Course,"Las Vegas, NV",72.0,7527.0,9750000.0,2020-10-15T12:45:00,False,True,Las Vegas,NV,,USA,America/Los Angeles,Stroke,a1028f30-78a9-4b73-90b8-8e281ba706db,Full,"[{'TournamentID': 409, 'RoundID': 10570, 'Number': 1, 'Day': '2020-10-15T00:00:00'}, {'TournamentID': 409, 'RoundID': 10571, 'Number': 2, 'Day': '2020-10-16T00:00:00'}, {'TournamentID': 409, 'RoundID': 10572, 'Number': 3, 'Day': '2020-10-17T00:00:00'}, {'TournamentID': 409, 'RoundID': 10573, 'Number': 4, 'Day': '2020-10-18T00:00:00'}]"
403,Shriners Hospitals for Children Open,2020-10-08T00:00:00,2020-10-11T00:00:00,True,False,TPC Summerlin,"Las Vegas, NV",71.0,7255.0,7000000.0,2020-10-08T09:45:00,False,True,Las Vegas,NV,,USA,America/Los Angeles,Stroke,fa083745-6b9c-4fb7-8789-3841a42ca513,Full,"[{'TournamentID': 403, 'RoundID': 10014, 'Number': 1, 'Day': '2020-10-08T00:00:00'}, {'TournamentID': 403, 'RoundID': 10015, 'Number': 2, 'Day': '2020-10-09T00:00:00'}, {'TournamentID': 403, 'RoundID': 10016, 'Number': 3, 'Day': '2020-10-10T00:00:00'}, {'TournamentID': 403, 'RoundID': 10017, 'Number': 4, 'Day': '2020-10-11T00:00:00'}]"
408,Sanderson Farms Championship,2020-10-01T00:00:00,2020-10-04T00:00:00,True,False,Country Club of Jackson,"Jackson, MS",72.0,7461.0,6600000.0,2020-10-01T08:05:00,False,True,Jackson,MS,,USA,America/Chicago,Stroke,c1ecfe2c-bc88-46a5-9f45-f2afb948ebf4,Full,"[{'TournamentID': 408, 'RoundID': 10566, 'Number': 1, 'Day': '2020-10-01T00:00:00'}, {'TournamentID': 408, 'RoundID': 10567, 'Number': 2, 'Day': '2020-10-02T00:00:00'}, {'TournamentID': 408, 'RoundID': 10568, 'Number': 3, 'Day': '2020-10-03T00:00:00'}, {'TournamentID': 408, 'RoundID': 10569, 'Number': 4, 'Day': '2020-10-04T00:00:00'}]"
456,Corales Puntacana Resort & Club Championship,2020-09-24T00:00:00,2020-09-27T00:00:00,True,False,Corales Golf Course,"Punta Cana, Dom",72.0,7666.0,4000000.0,2020-09-24T06:30:00,False,True,Punta Cana,,,DOM,America/Dominica,Stroke,7bfb3e89-640f-405b-b3d0-8f327f3530fa,Full,"[{'TournamentID': 456, 'RoundID': 11946, 'Number': 1, 'Day': '2020-09-24T00:00:00'}, {'TournamentID': 456, 'RoundID': 11947, 'Number': 2, 'Day': '2020-09-25T00:00:00'}, {'TournamentID': 456, 'RoundID': 11948, 'Number': 3, 'Day': '2020-09-26T00:00:00'}, {'TournamentID': 456, 'RoundID': 11949, 'Number': 4, 'Day': '2020-09-27T00:00:00'}]"
385,U.S. Open,2020-09-17T00:00:00,2020-09-20T00:00:00,True,False,Winged Foot Golf Club,"Mamaroneck, NY",70.0,7477.0,12500000.0,2020-09-17T06:50:00,False,True,Mamaroneck,NY,,USA,America/New York,Stroke,416a2e0a-d3b3-4518-8560-48bef8b09161,Full,"[{'TournamentID': 385, 'RoundID': 7638, 'Number': 1, 'Day': '2020-09-17T00:00:00'}, {'TournamentID': 385, 'RoundID': 7639, 'Number': 2, 'Day': '2020-09-18T00:00:00'}, {'TournamentID': 385, 'RoundID': 7640, 'Number': 3, 'Day': '2020-09-19T00:00:00'}, {'TournamentID': 385, 'RoundID': 7641, 'Number': 4, 'Day': '2020-09-20T00:00:00'}]"
406,Safeway Open,2020-09-10T00:00:00,2020-09-13T00:00:00,True,False,Silverado Resort and Spa North,"Napa, CA",72.0,7166.0,6600000.0,2020-09-10T11:00:00,False,True,Napa,CA,,USA,America/Los Angeles,Stroke,6ba4893c-c82e-4269-a0ab-c99a05c854a8,Full,"[{'TournamentID': 406, 'RoundID': 10558, 'Number': 1, 'Day': '2020-09-10T00:00:00'}, {'TournamentID': 406, 'RoundID': 10559, 'Number': 2, 'Day': '2020-09-11T00:00:00'}, {'TournamentID': 406, 'RoundID': 10560, 'Number': 3, 'Day': '2020-09-12T00:00:00'}, {'TournamentID': 406, 'RoundID': 10561, 'Number': 4, 'Day': '2020-09-13T00:00:00'}]"
396,Tour Championship,2020-09-04T00:00:00,2020-09-07T00:00:00,True,False,East Lake Golf Club,"Atlanta, GA",70.0,7346.0,,2020-09-04T12:00:00,False,True,Atlanta,GA,,USA,America/New York,Stroke,6dea365a-c82e-4e6b-a33a-6825560c3500,Full,"[{'TournamentID': 396, 'RoundID': 7682, 'Number': 1, 'Day': '2020-09-04T00:00:00'}, {'TournamentID': 396, 'RoundID': 7683, 'Number': 2, 'Day': '2020-09-05T00:00:00'}, {'TournamentID': 396, 'RoundID': 7684, 'Number': 3, 'Day': '2020-09-06T00:00:00'}, {'TournamentID': 396, 'RoundID': 7685, 'Number': 4, 'Day': '2020-09-07T00:00:00'}]"
395,BMW Championship,2020-08-27T00:00:00,2020-08-30T00:00:00,True,False,Olympia Fields CC (North),"Olympia Fields, IL",70.0,7366.0,9500000.0,2020-08-27T12:30:00,False,True,Olympia Fields,IL,,USA,America/Chicago,Stroke,587885ab-0ce0-4687-ae4e-f975d0de9c17,Full,"[{'TournamentID': 395, 'RoundID': 7678, 'Number': 1, 'Day': '2020-08-27T00:00:00'}, {'TournamentID': 395, 'RoundID': 7679, 'Number': 2, 'Day': '2020-08-28T00:00:00'}, {'TournamentID': 395, 'RoundID': 7680, 'Number': 3, 'Day': '2020-08-29T00:00:00'}, {'TournamentID': 395, 'RoundID': 7681, 'Number': 4, 'Day': '2020-08-30T00:00:00'}]"
394,THE NORTHERN TRUST,2020-08-20T00:00:00,2020-08-23T00:00:00,True,False,TPC Boston,"Norton, MA",71.0,7308.0,9500000.0,2020-08-20T07:20:00,False,True,Norton,MA,,USA,America/New York,Stroke,a39e2a1c-85f2-4b58-94fd-48820b4c02cc,Full,"[{'TournamentID': 394, 'RoundID': 7674, 'Number': 1, 'Day': '2020-08-20T00:00:00'}, {'TournamentID': 394, 'RoundID': 7675, 'Number': 2, 'Day': '2020-08-21T00:00:00'}, {'TournamentID': 394, 'RoundID': 7676, 'Number': 3, 'Day': '2020-08-22T00:00:00'}, {'TournamentID': 394, 'RoundID': 7677, 'Number': 4, 'Day': '2020-08-23T00:00:00'}]"
393,Wyndham Championship,2020-08-13T00:00:00,2020-08-16T00:00:00,True,False,Sedgefield CC,"Greensboro, NC",70.0,7131.0,6400000.0,2020-08-13T07:00:00,False,True,Greensboro,NC,,USA,America/New York,Stroke,fc330596-53ce-4715-b962-ca4c54223522,Full,"[{'TournamentID': 393, 'RoundID': 7670, 'Number': 1, 'Day': '2020-08-13T00:00:00'}, {'TournamentID': 393, 'RoundID': 7671, 'Number': 2, 'Day': '2020-08-14T00:00:00'}, {'TournamentID': 393, 'RoundID': 7672, 'Number': 3, 'Day': '2020-08-15T00:00:00'}, {'TournamentID': 393, 'RoundID': 7673, 'Number': 4, 'Day': '2020-08-16T00:00:00'}]"
380,PGA Championship,2020-08-06T00:00:00,2020-08-09T00:00:00,True,False,TPC Harding Park,"San Francisco, CA",70.0,7251.0,11000000.0,2020-08-06T10:00:00,False,True,San Francisco,CA,,USA,America/Los Angeles,Stroke,475bb76a-7522-48ab-ae00-dc3be1837b0c,Full,"[{'TournamentID': 380, 'RoundID': 7618, 'Number': 1, 'Day': '2020-08-06T00:00:00'}, {'TournamentID': 380, 'RoundID': 7619, 'Number': 2, 'Day': '2020-08-07T00:00:00'}, {'TournamentID': 380, 'RoundID': 7620, 'Number': 3, 'Day': '2020-08-08T00:00:00'}, {'TournamentID': 380, 'RoundID': 7621, 'Number': 4, 'Day': '2020-08-09T00:00:00'}]"
387,WGC-FedEx St. Jude Invitational,2020-07-30T00:00:00,2020-08-02T00:00:00,True,False,TPC Southwind,"Memphis, TN",70.0,7277.0,10500000.0,2020-07-30T12:00:00,False,True,Memphis,TN,,USA,America/Chicago,Stroke,6b4ab8ff-8d69-4917-a8a2-d2cfed573e96,Full,"[{'TournamentID': 387, 'RoundID': 7646, 'Number': 1, 'Day': '2020-07-30T00:00:00'}, {'TournamentID': 387, 'RoundID': 7647, 'Number': 2, 'Day': '2020-07-31T00:00:00'}, {'TournamentID': 387, 'RoundID': 7648, 'Number': 3, 'Day': '2020-08-01T00:00:00'}, {'TournamentID': 387, 'RoundID': 7649, 'Number': 4, 'Day': '2020-08-02T00:00:00'}]"
388,Barracuda Championship,2020-07-30T00:00:00,2020-08-02T00:00:00,False,False,Tahoe Mt. Club (Old Greenwood),"Truckee, CA",71.0,7390.0,3500000.0,,False,False,Truckee,CA,,USA,America/Los Angeles,Stableford,88579011-8f40-4d5c-af9e-48102483e66b,Limited,"[{'TournamentID': 388, 'RoundID': 7650, 'Number': 1, 'Day': '2020-07-30T00:00:00'}, {'TournamentID': 388, 'RoundID': 7651, 'Number': 2, 'Day': '2020-07-31T00:00:00'}, {'TournamentID': 388, 'RoundID': 7652, 'Number': 3, 'Day': '2020-08-01T00:00:00'}, {'TournamentID': 388, 'RoundID': 7653, 'Number': 4, 'Day': '2020-08-02T00:00:00'}]"
398,Olympic Men's Golf Competition,2020-07-30T00:00:00,2020-08-02T00:00:00,False,False,Kasumigaseki Country Club,"Saitama, Jpn",,,,,False,False,Saitama,,,JPN,Asia/Tokyo,Stroke,,Limited,"[{'TournamentID': 398, 'RoundID': 11248, 'Number': 1, 'Day': '2020-07-30T00:00:00'}, {'TournamentID': 398, 'RoundID': 11249, 'Number': 2, 'Day': '2020-07-31T00:00:00'}, {'TournamentID': 398, 'RoundID': 11250, 'Number': 3, 'Day': '2020-08-01T00:00:00'}, {'TournamentID': 398, 'RoundID': 11251, 'Number': 4, 'Day': '2020-08-02T00:00:00'}]"
392,3M Open,2020-07-23T00:00:00,2020-07-26T00:00:00,True,False,TPC Twin Cities,"Blaine, MN",71.0,7431.0,6600000.0,2020-07-23T07:50:00,False,True,Blaine,MN,,USA,America/Chicago,Stroke,9abefcdd-10ff-4aad-8a62-e62eb74667ea,Full,"[{'TournamentID': 392, 'RoundID': 7666, 'Number': 1, 'Day': '2020-07-23T00:00:00'}, {'TournamentID': 392, 'RoundID': 7667, 'Number': 2, 'Day': '2020-07-24T00:00:00'}, {'TournamentID': 392, 'RoundID': 7668, 'Number': 3, 'Day': '2020-07-25T00:00:00'}, {'TournamentID': 392, 'RoundID': 7669, 'Number': 4, 'Day': '2020-07-26T00:00:00'}]"
383,the Memorial Tournament pres. by Nationwide,2020-07-16T00:00:00,2020-07-19T00:00:00,True,False,Muirfield Village GC,"Dublin, OH",72.0,7456.0,9300000.0,2020-07-16T07:00:00,False,True,Dublin,OH,,USA,America/New York,Stroke,6d9040b6-4b78-4b77-b815-c76348267899,Full,"[{'TournamentID': 383, 'RoundID': 7630, 'Number': 1, 'Day': '2020-07-16T00:00:00'}, {'TournamentID': 383, 'RoundID': 7631, 'Number': 2, 'Day': '2020-07-17T00:00:00'}, {'TournamentID': 383, 'RoundID': 7632, 'Number': 3, 'Day': '2020-07-18T00:00:00'}, {'TournamentID': 383, 'RoundID': 7633, 'Number': 4, 'Day': '2020-07-19T00:00:00'}]"
390,The Open Championship,2020-07-16T00:00:00,2020-07-19T00:00:00,False,False,Royal St. George's Golf Club,"Kent, England",70.0,7211.0,,,True,False,"Sandwich, Kent",,,ENG,Europe/London,Stroke,fb40121e-2cdb-484d-86dd-5d2bbc07b790,None,"[{'TournamentID': 390, 'RoundID': 7658, 'Number': 1, 'Day': '2020-07-16T00:00:00'}, {'TournamentID': 390, 'RoundID': 7659, 'Number': 2, 'Day': '2020-07-17T00:00:00'}, {'TournamentID': 390, 'RoundID': 7660, 'Number': 3, 'Day': '2020-07-18T00:00:00'}, {'TournamentID': 390, 'RoundID': 7661, 'Number': 4, 'Day': '2020-07-19T00:00:00'}]"
391,Barbasol Championship,2020-07-16T00:00:00,2020-07-19T00:00:00,False,False,Keene Trace GC,"Nicholasville, KY",72.0,7328.0,,,True,False,Nicholasville,KY,,USA,America/New York,Stroke,1e6774f7-f671-46ed-95c6-7953e41dcc1a,None,"[{'TournamentID': 391, 'RoundID': 7662, 'Number': 1, 'Day': '2020-07-16T00:00:00'}, {'TournamentID': 391, 'RoundID': 7663, 'Number': 2, 'Day': '2020-07-17T00:00:00'}, {'TournamentID': 391, 'RoundID': 7664, 'Number': 3, 'Day': '2020-07-18T00:00:00'}, {'TournamentID': 391, 'RoundID': 7665, 'Number': 4, 'Day': '2020-07-19T00:00:00'}]"
389,John Deere Classic,2020-07-09T00:00:00,2020-07-12T00:00:00,False,False,TPC Deere Run,"Silvis, IL",71.0,7268.0,,,True,False,Silvis,IL,,USA,America/Chicago,Stroke,4e0af770-b501-4c43-8cb8-33977b1f6124,None,"[{'TournamentID': 389, 'RoundID': 7654, 'Number': 1, 'Day': '2020-07-09T00:00:00'}, {'TournamentID': 389, 'RoundID': 7655, 'Number': 2, 'Day': '2020-07-10T00:00:00'}, {'TournamentID': 389, 'RoundID': 7656, 'Number': 3, 'Day': '2020-07-11T00:00:00'}, {'TournamentID': 389, 'RoundID': 7657, 'Number': 4, 'Day': '2020-07-12T00:00:00'}]"
417,Workday Charity Open,2020-07-09T00:00:00,2020-07-12T00:00:00,True,False,Muirfield Village GC,"Dublin, OH",72.0,7456.0,6200000.0,2020-07-09T06:50:00,False,True,Dublin,OH,,USA,America/New York,Stroke,,Full,"[{'TournamentID': 417, 'RoundID': 10943, 'Number': 1, 'Day': '2020-07-09T00:00:00'}, {'TournamentID': 417, 'RoundID': 10944, 'Number': 2, 'Day': '2020-07-10T00:00:00'}, {'TournamentID': 417, 'RoundID': 10945, 'Number': 3, 'Day': '2020-07-11T00:00:00'}, {'TournamentID': 417, 'RoundID': 10946, 'Number': 4, 'Day': '2020-07-12T00:00:00'}]"
382,Rocket Mortgage Classic,2020-07-02T00:00:00,2020-07-05T00:00:00,True,False,Detroit Golf Club,"Detroit, MI",72.0,7340.0,7500000.0,2020-07-02T06:45:00,False,True,Detroit,MI,,USA,America/New York,Stroke,9f589ec1-5e41-4cf6-a983-7dd4d43800a9,Full,"[{'TournamentID': 382, 'RoundID': 7626, 'Number': 1, 'Day': '2020-07-02T00:00:00'}, {'TournamentID': 382, 'RoundID': 7627, 'Number': 2, 'Day': '2020-07-03T00:00:00'}, {'TournamentID': 382, 'RoundID': 7628, 'Number': 3, 'Day': '2020-07-04T00:00:00'}, {'TournamentID': 382, 'RoundID': 7629, 'Number': 4, 'Day': '2020-07-05T00:00:00'}]"
386,Travelers Championship,2020-06-25T00:00:00,2020-06-28T00:00:00,True,False,TPC River Highlands,"Cromwell, CT",70.0,6841.0,7400000.0,2020-06-25T06:45:00,False,True,Cromwell,CT,,USA,America/New York,Stroke,a4009c5b-97eb-454d-a634-a62f50d294d5,Full,"[{'TournamentID': 386, 'RoundID': 7642, 'Number': 1, 'Day': '2020-06-25T00:00:00'}, {'TournamentID': 386, 'RoundID': 7643, 'Number': 2, 'Day': '2020-06-26T00:00:00'}, {'TournamentID': 386, 'RoundID': 7644, 'Number': 3, 'Day': '2020-06-27T00:00:00'}, {'TournamentID': 386, 'RoundID': 7645, 'Number': 4, 'Day': '2020-06-28T00:00:00'}]"
376,RBC Heritage,2020-06-18T00:00:00,2020-06-21T00:00:00,True,False,Harbour Town GL,"Hilton Head, SC",71.0,7099.0,7100000.0,2020-06-18T06:45:00,False,True,Hilton Head,SC,,USA,America/New York,Stroke,6144b6c1-00f4-4883-85c8-c4e49b2ed8dd,Full,"[{'TournamentID': 376, 'RoundID': 7602, 'Number': 1, 'Day': '2020-06-18T00:00:00'}, {'TournamentID': 376, 'RoundID': 7603, 'Number': 2, 'Day': '2020-06-19T00:00:00'}, {'TournamentID': 376, 'RoundID': 7604, 'Number': 3, 'Day': '2020-06-20T00:00:00'}, {'TournamentID': 376, 'RoundID': 7605, 'Number': 4, 'Day': '2020-06-21T00:00:00'}]"
381,Charles Schwab Challenge,2020-06-11T00:00:00,2020-06-14T00:00:00,True,False,Colonial CC,"Fort Worth, TX",70.0,7209.0,7500000.0,2020-06-11T06:50:00,False,True,Fort Worth,TX,,USA,America/Chicago,Stroke,ff2d660f-29b6-41d7-8d07-9ecf91b8e016,Full,"[{'TournamentID': 381, 'RoundID': 7622, 'Number': 1, 'Day': '2020-06-11T00:00:00'}, {'TournamentID': 381, 'RoundID': 7623, 'Number': 2, 'Day': '2020-06-12T00:00:00'}, {'TournamentID': 381, 'RoundID': 7624, 'Number': 3, 'Day': '2020-06-13T00:00:00'}, {'TournamentID': 381, 'RoundID': 7625, 'Number': 4, 'Day': '2020-06-14T00:00:00'}]"
384,RBC Canadian Open,2020-06-11T00:00:00,2020-06-14T00:00:00,False,False,St. George's Golf and Country Club,"Etobicoke, ON",,,,,True,False,"Toronto, ON",,,CAN,America/Toronto,Stroke,a75e5cda-7ae4-4749-bbe3-83d5a0e166d4,None,"[{'TournamentID': 384, 'RoundID': 7634, 'Number': 1, 'Day': '2020-06-11T00:00:00'}, {'TournamentID': 384, 'RoundID': 7635, 'Number': 2, 'Day': '2020-06-12T00:00:00'}, {'TournamentID': 384, 'RoundID': 7636, 'Number': 3, 'Day': '2020-06-13T00:00:00'}, {'TournamentID': 384, 'RoundID': 7637, 'Number': 4, 'Day': '2020-06-14T00:00:00'}]"
379,AT&T Byron Nelson,2020-05-07T00:00:00,2020-05-10T00:00:00,False,False,Trinity Forest Golf Club,"Dallas, TX",71.0,7371.0,,,True,False,Dallas,TX,,USA,America/Chicago,Stroke,4e4131d8-27c9-4370-9ec6-5f59bdcdec70,None,"[{'TournamentID': 379, 'RoundID': 7614, 'Number': 1, 'Day': '2020-05-07T00:00:00'}, {'TournamentID': 379, 'RoundID': 7615, 'Number': 2, 'Day': '2020-05-08T00:00:00'}, {'TournamentID': 379, 'RoundID': 7616, 'Number': 3, 'Day': '2020-05-09T00:00:00'}, {'TournamentID': 379, 'RoundID': 7617, 'Number': 4, 'Day': '2020-05-10T00:00:00'}]"
378,Wells Fargo Championship,2020-04-30T00:00:00,2020-05-03T00:00:00,False,False,Quail Hollow Club,"Charlotte, NC",71.0,7600.0,,,True,False,Charlotte,NC,,USA,America/New York,Stroke,f926442a-8480-4892-b796-95ad3c6eb22e,None,"[{'TournamentID': 378, 'RoundID': 7610, 'Number': 1, 'Day': '2020-04-30T00:00:00'}, {'TournamentID': 378, 'RoundID': 7611, 'Number': 2, 'Day': '2020-05-01T00:00:00'}, {'TournamentID': 378, 'RoundID': 7612, 'Number': 3, 'Day': '2020-05-02T00:00:00'}, {'TournamentID': 378, 'RoundID': 7613, 'Number': 4, 'Day': '2020-05-03T00:00:00'}]"
377,Zurich Classic of New Orleans,2020-04-23T00:00:00,2020-04-26T00:00:00,False,False,TPC of Louisiana,"Avondale, LA",,,,,True,False,Avondale,LA,,USA,America/Chicago,Team,f5d94cd6-4b75-4625-9111-5b214acc5cd5,None,"[{'TournamentID': 377, 'RoundID': 7606, 'Number': 1, 'Day': '2020-04-23T00:00:00'}, {'TournamentID': 377, 'RoundID': 7607, 'Number': 2, 'Day': '2020-04-24T00:00:00'}, {'TournamentID': 377, 'RoundID': 7608, 'Number': 3, 'Day': '2020-04-25T00:00:00'}, {'TournamentID': 377, 'RoundID': 7609, 'Number': 4, 'Day': '2020-04-26T00:00:00'}]"
374,Valero Texas Open,2020-04-02T00:00:00,2020-04-05T00:00:00,False,False,TPC San Antonio (Oaks),"San Antonio, TX",72.0,7435.0,,,True,False,San Antonio,TX,,USA,America/Chicago,Stroke,2061ea3f-f69d-4448-8c2b-ef89dcabe80d,None,"[{'TournamentID': 374, 'RoundID': 7594, 'Number': 1, 'Day': '2020-04-02T00:00:00'}, {'TournamentID': 374, 'RoundID': 7595, 'Number': 2, 'Day': '2020-04-03T00:00:00'}, {'TournamentID': 374, 'RoundID': 7596, 'Number': 3, 'Day': '2020-04-04T00:00:00'}, {'TournamentID': 374, 'RoundID': 7597, 'Number': 4, 'Day': '2020-04-05T00:00:00'}]"
372,WGC-Dell Technologies Match Play,2020-03-25T00:00:00,2020-03-29T00:00:00,False,False,Austin Country Club,"Austin, TX",,,,,True,False,Austin,TX,,USA,America/Chicago,Match,bebdecd5-0c80-47aa-a05f-4894b4851888,None,"[{'TournamentID': 372, 'RoundID': 7585, 'Number': 1, 'Day': '2020-03-25T00:00:00'}, {'TournamentID': 372, 'RoundID': 7586, 'Number': 2, 'Day': '2020-03-26T00:00:00'}, {'TournamentID': 372, 'RoundID': 7587, 'Number': 3, 'Day': '2020-03-27T00:00:00'}, {'TournamentID': 372, 'RoundID': 7588, 'Number': 4, 'Day': '2020-03-28T00:00:00'}, {'TournamentID': 372, 'RoundID': 7589, 'Number': 5, 'Day': '2020-03-29T00:00:00'}]"
371,Valspar Championship,2020-03-19T00:00:00,2020-03-22T00:00:00,False,False,Innisbrook Resort -Copperhead,"Palm Harbor, FL",71.0,7340.0,,,True,False,Palm Harbor,FL,,USA,America/New York,Stroke,2f73e1f1-c88f-456b-86d5-a1e15e6fa1ba,None,"[{'TournamentID': 371, 'RoundID': 7581, 'Number': 1, 'Day': '2020-03-19T00:00:00'}, {'TournamentID': 371, 'RoundID': 7582, 'Number': 2, 'Day': '2020-03-20T00:00:00'}, {'TournamentID': 371, 'RoundID': 7583, 'Number': 3, 'Day': '2020-03-21T00:00:00'}, {'TournamentID': 371, 'RoundID': 7584, 'Number': 4, 'Day': '2020-03-22T00:00:00'}]"
